epoch,acc,loss,val_acc,val_loss
70,0.747975,0.7257715982913971,0.582,1.3671626985549927
71,0.756675,0.7082543833613396,0.6179,1.189949449157715
72,0.753425,0.7177810490965844,0.5926,1.3165181745529175
73,0.752475,0.719778801715374,0.593,1.2964898044586182
74,0.750925,0.7194938827753067,0.5953,1.2872074230194093
75,0.755225,0.7145874104619027,0.5945,1.291195886039734
76,0.7534,0.7140837042212487,0.595,1.2795396877288818
77,0.75085,0.7195379236340522,0.5963,1.2986940670013427
78,0.754,0.7133856299519539,0.5984,1.2964021131515502
79,0.755775,0.7080404628634452,0.5713,1.43712145652771
80,0.757275,0.71165660790205,0.5807,1.3786593439102173
81,0.75535,0.7104620017647744,0.5909,1.4025842754364013
82,0.754675,0.7093545032262802,0.5935,1.3786992490768433
83,0.756925,0.7078513798952103,0.6207,1.2500166345596313
84,0.75585,0.708180196583271,0.604,1.2797853992462158
85,0.754925,0.7085124431371689,0.5891,1.328276279258728
86,0.755875,0.7091589885950088,0.6082,1.2696650386810302
87,0.76045,0.6998371940255165,0.6351,1.1252866848945617
88,0.755675,0.711170943915844,0.5768,1.3788600745201112
89,0.758,0.7050045509219169,0.6074,1.2412670309066773
90,0.754775,0.7045393484711647,0.5958,1.3707905652999879
91,0.757875,0.7044274977564812,0.5932,1.3587467823028565
92,0.758225,0.6980023022174835,0.5873,1.377861893081665
93,0.7582,0.7019486392259597,0.5913,1.3431591824531555
94,0.754425,0.709879572546482,0.5979,1.305078847694397
95,0.759725,0.6984954805970192,0.5814,1.4270770475387573
96,0.7589,0.7024193458795548,0.6092,1.26817626247406
97,0.75735,0.7058188636541367,0.6017,1.2922705743789673
98,0.75845,0.7012724066972733,0.5838,1.4062231861114503
99,0.76115,0.6953695374488831,0.5836,1.4187828502655029
