epoch,acc,loss,val_acc,val_loss
46,0.953375,0.13476138568371535,0.8986,0.3990047256715596
47,0.955975,0.12461847975607962,0.9102,0.3441831207513809
48,0.954375,0.13151900488398968,0.91,0.33576411862671374
49,0.95685,0.12495451648775488,0.8968,0.3904557593047619
50,0.956675,0.12188073231205344,0.9004,0.3986002390943468
51,0.95895,0.11917991983611137,0.9155,0.3198093260869384
52,0.959875,0.11523285801075399,0.9158,0.30172615130990743
53,0.958,0.1189076136816293,0.9039,0.3745991116642952
54,0.9604,0.1135309097148478,0.9086,0.37701182808727024
55,0.962575,0.1093845980161801,0.9095,0.3711986168321222
56,0.960775,0.11299275897974148,0.9088,0.3575014177918434
57,0.963925,0.10622696791999042,0.899,0.41880592326521876
58,0.96325,0.10754919991344214,0.9082,0.3883366551321
59,0.9633,0.10509166617561132,0.8899,0.47372012017071247
60,0.9644,0.10302773247826845,0.8937,0.4585997537717223
61,0.96445,0.0992216426985804,0.912,0.3686199402868748
62,0.964175,0.10353322400348261,0.8974,0.42938070164322856
63,0.967475,0.09688267813457642,0.9157,0.34136340878903865
64,0.964375,0.101717154917866,0.9145,0.3563847617357969
65,0.9669,0.09573806083970703,0.9158,0.34391983171775936
66,0.967025,0.09675846447320655,0.905,0.39942572085876016
67,0.9674,0.09545113384276628,0.9177,0.3371384759438224
68,0.96875,0.09031247275648639,0.901,0.4268185863897204
69,0.968225,0.09360174985043704,0.915,0.34087525280416014
70,0.9679,0.08979599080905318,0.9023,0.4132970516949892
71,0.9691,0.0869232082133647,0.9099,0.380345818066597
72,0.96955,0.08695999450306408,0.9058,0.4239243136703968
73,0.97105,0.08619985698312521,0.9117,0.37884269211515786
74,0.971925,0.08422904825806618,0.9046,0.41130545506179333
75,0.97115,0.08531993888034485,0.9111,0.37818423961503433
76,0.970875,0.08417127762343735,0.9027,0.4162126539900899
77,0.973125,0.07746135002872907,0.9134,0.40597285291403534
78,0.9697,0.08761501734829508,0.9168,0.3425992778673768
79,0.974225,0.0773703939022962,0.9111,0.3870156319946051
80,0.973425,0.0772939481832087,0.9087,0.400728028690815
81,0.9721,0.08184136897944845,0.9177,0.33368967135101557
82,0.972275,0.08114566736752167,0.9116,0.3832243135008961
83,0.973425,0.07697371450001374,0.9161,0.373449339139834
84,0.973775,0.07820899505226407,0.906,0.40598315331339835
85,0.974575,0.07629650704166852,0.914,0.38350114776939154
86,0.9742,0.07551212002076209,0.9027,0.43481870559491215
87,0.97495,0.07235291419387795,0.9191,0.3822229032203555
88,0.97475,0.07406522218524478,0.9184,0.3611288026213646
89,0.9749,0.073949369544012,0.9016,0.4501197122525424
90,0.9757,0.07165947899587918,0.9105,0.4023437760300934
91,0.973675,0.0755716056842357,0.9131,0.3924779150389135
92,0.9757,0.07182638921043835,0.9018,0.4270359444528818
93,0.975675,0.07095353980442742,0.9108,0.42287805740833284
94,0.976625,0.06741987580936402,0.9166,0.36758177013620735
95,0.97725,0.06701286742174999,0.9182,0.3610791707187891
96,0.97655,0.06663344770750264,0.8889,0.5274742239326239
97,0.97665,0.06949714033785276,0.9124,0.38041604527048767
98,0.975925,0.06894936489490792,0.9128,0.4162508272849023
99,0.977,0.0674291724983137,0.9058,0.4160377672940493
