epoch,acc,loss,val_acc,val_loss
89,0.971225,0.08413916775397956,0.9156,0.4182052939109504
90,0.971275,0.08558048023791053,0.9073,0.4344452609874308
91,0.97035,0.08776930690021253,0.915,0.40217147720083596
92,0.97305,0.08200511647453532,0.9148,0.4107756960194558
93,0.97035,0.08781754637183621,0.9125,0.4363246442357078
94,0.970575,0.08340544625979382,0.9102,0.43844682851230027
95,0.97155,0.0829819979855325,0.9117,0.44700589602291585
96,0.972275,0.08219364782732445,0.9034,0.48070256649777293
97,0.974025,0.07601965309199295,0.9168,0.43010903113856913
98,0.97355,0.07826407547996496,0.9137,0.3968696437761188
99,0.9727,0.07942192796912277,0.916,0.39929410684294997
